res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,13,22,3,200
1,11,18,2,200
0,13,195,19,200
0,13,74,18,200
0,11,30,2,200
0,0,0,0,502
0,11,76,9,200
1,11,6,4,200
0,11,507,89,200
0,0,0,0,403
0,0,0,0,502
0,11,641,165,200
0,0,0,0,502
1,11,192,63,200
0,11,145,41,200
0,11,76,25,200
1,13,11,6,200
0,13,151,37,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,403
0,13,68,8,200
1,11,104,17,200
0,11,187,39,200
0,13,195,24,200
0,11,61,15,200
0,13,22,3,200
1,11,18,2,200
0,11,271,26,200
0,11,579,135,200
0,11,876,164,200
0,11,9,3,200
0,11,4,2,200
0,11,146,43,200
0,11,74,18,200
0,11,77,7,200
0,11,733,11,200
1,11,113,22,200
0,13,78,21,200
0,11,65,15,200
0,11,778,85,200
0,11,678,79,200
1,11,30,2,200
1,11,280,30,200
1,13,1233,211,200
0,13,212,74,200
0,11,176,54,200
