dyn_page_len,dyn_page_tag_num,dyn_page_tech_num,dyn_page_domain_type_num,dyn_page_like_req_domain_num,dyn_page_unlike_req_domain_num,dyn_page_hidden_tag_num,dyn_page_have_copyright,dyn_page_have_redirect,dyn_res_is_redirect,dyn_res_headers_type_num,dyn_res_constitute_url_num,dyn_res_constitute_domain_type
48644,146,2,3,3,0,6,0,0,0,0,237,237
0,0,0,0,0,0,0,0,0,0,0,0,0
7994,93,0,7,3,4,0,0,0,0,0,54,54
-420,0,0,0,0,0,0,0,0,0,0,35,35
0,0,0,0,0,0,0,0,0,0,0,0,0
63181,29,0,0,0,0,6,0,0,0,0,506,506
35807,285,0,21,21,0,6,0,0,0,0,344,344
33852,378,0,35,34,1,6,0,0,0,0,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,0,0,0,1,0,0,0,0,140,140
70428,195,0,25,16,9,1,0,0,0,0,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0
39088,261,0,26,24,2,7,0,0,0,0,48,48
0,0,0,0,0,0,0,0,0,0,0,0,0
2714,18,0,0,0,0,0,0,0,0,0,113,113
7497,0,0,0,0,0,0,0,0,0,0,111,111
1309,27,0,0,0,0,0,0,0,0,0,143,143
-1030,0,0,0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,0,0,0,0,0
991,8,0,0,0,0,0,0,0,0,0,29,29
173564,307,3,3,0,3,45,0,0,0,0,205,205
7483,44,0,0,0,0,12,0,0,0,0,188,188
0,0,0,0,0,0,0,0,0,0,0,0,0
10479,13,0,0,0,0,1,0,0,0,0,381,381
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0
-75,-1,0,0,0,0,0,0,0,0,0,50,50
0,0,0,0,0,0,0,0,0,0,0,6,6
49431,406,0,40,37,3,0,0,0,0,0,81,81
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1139,0,0,0,0,0,1,0,0,0,0,8,8
1234,0,0,0,0,0,0,0,0,0,0,34,34
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-248,-1,0,0,0,0,0,0,0,0,0,51,51
-248,-1,0,0,0,0,0,0,0,0,0,24,24
14130,21,0,1,1,0,0,0,0,0,0,263,263
7630,0,0,0,0,0,0,0,0,0,0,52,52
-135,0,0,0,0,0,0,0,0,0,0,2,2
-2622,0,0,0,0,0,0,0,0,0,0,19,19
0,0,0,0,0,0,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0,0,0,2,2
21724,0,0,0,0,0,0,0,0,0,0,68,68
0,0,0,0,0,0,0,0,0,0,0,0,0
163715,1586,3,230,228,2,9,0,0,0,0,1113,1113
1364,6,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
506153,1068,2,253,218,35,11,0,0,0,0,1092,1092
0,0,0,0,0,0,0,0,0,0,0,0,0
1926,0,0,0,0,0,0,0,0,0,0,28,28
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,0,0,0,0,1,0,0,0,0,10,10
11334,28,2,2,2,0,0,0,0,0,0,56,56
0,0,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,2,2
16445,171,0,44,44,0,-1,0,0,0,0,33,33
10076,0,0,0,0,0,0,0,0,0,0,94,94
330,0,0,0,0,0,0,0,0,0,0,5,5
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,4
4089,7,0,0,0,0,6,0,0,0,0,136,136
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1691915,3472,0,12,9,3,0,0,0,0,0,43,43
0,0,0,0,0,0,0,0,0,0,0,81,81
0,0,0,0,0,0,0,0,0,0,0,5,5
6929,6,0,0,0,0,2,0,0,0,0,345,345
113193,-5,0,-5,-3,-2,0,0,0,0,0,76,76
300,1,0,0,0,0,0,0,0,0,0,5,5
26701,62,0,4,0,4,1,0,0,0,0,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0
5457,23,2,0,0,0,14,0,0,0,0,256,256
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15474,124,0,9,9,0,2,0,0,0,0,300,300
34171,25,2,0,0,0,6,0,0,0,0,67,67
34715,26,2,0,0,0,6,0,0,0,0,25,25
20294,79,3,1,1,0,7,0,0,0,0,202,202
0,0,0,0,0,0,0,0,0,0,0,0,0
32165,330,1,26,26,0,6,0,0,0,0,426,426
-493,-4,0,0,0,0,0,0,0,0,0,12,12
-520,-4,0,0,0,0,0,0,0,0,0,10,10
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
85266,48,0,0,0,0,3,0,0,0,0,27,27
10165,12,0,2,2,0,1,0,0,0,0,67,67
10145,12,0,2,2,0,1,0,0,0,0,59,59
0,0,0,0,0,0,0,0,0,0,0,0,0
23932,396,0,90,91,-1,0,0,0,0,0,20,20
0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,54,54
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
96094,336,0,48,48,0,-1,0,0,0,0,30,30
31622,497,0,97,96,1,2,0,0,0,0,26,26
50476,66,3,0,0,0,4,0,0,0,0,176,176
168633,827,0,113,36,77,4,0,0,0,0,407,407
994,4,0,0,0,0,0,0,0,0,0,7,7
-476,-2,0,0,0,0,0,0,0,0,0,14,14
650,2,0,0,0,0,0,0,0,0,0,3,3
1370,6,0,0,0,0,0,0,0,0,0,2,2
5028,1,0,0,0,0,0,0,0,0,0,18,18
1117,0,0,0,0,0,0,0,0,0,0,24,24
-266,-1,0,0,0,0,0,0,0,0,0,5,5
0,0,0,0,0,0,0,0,0,0,0,0,0
83023,619,0,98,98,0,10,0,0,0,0,1350,1350
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,33,33
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
118091,581,1,50,50,0,2,0,0,0,0,73,73
4934,15,1,0,0,0,2,0,0,0,0,23,23
0,0,0,0,0,0,0,0,0,0,0,0,0
1200890,4843,1,121,121,0,503,0,0,0,0,325,325
10867,42,0,0,0,0,5,0,0,0,0,78,78
1094,17,0,0,0,0,0,0,0,0,0,8,8
229189,671,3,42,6,36,31,0,0,0,0,1092,1092
12962,1,0,0,0,0,0,0,0,0,0,50,50
12545,1,0,0,0,0,0,0,0,0,0,46,46
0,0,0,0,0,0,0,0,0,0,0,0,0
56642,499,0,31,23,8,2,0,0,0,0,54,54
95693,95,4,0,0,0,15,0,0,0,0,661,661
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
26248,1,0,0,0,0,1,0,0,0,0,142,142
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16,16
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,96,96
-5105,-137,0,0,0,0,0,0,0,0,0,131,131
10887,33,1,4,1,3,2,0,0,0,0,349,349
-35572,-55,0,6,6,0,-19,0,0,0,0,300,300
71054,470,0,0,0,0,0,0,0,0,0,732,732
12581,77,0,1,0,1,1,0,0,0,0,49,49
1405,0,0,0,0,0,0,0,0,0,0,2,2
102184,135,1,0,0,0,1,0,0,0,0,67,67
1388,3,0,0,0,0,0,0,0,0,0,150,150
0,0,0,0,0,0,0,0,0,0,0,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,85,85
0,0,0,0,0,0,0,0,0,0,0,0,0
1584,6,0,0,0,0,2,0,0,0,0,65,65
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-3719,-2,0,0,0,0,0,0,0,0,0,52,52
-142,-10,0,0,0,0,0,0,0,0,0,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0
96702,87,2,11,11,0,3,0,0,0,0,267,267
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
275,1,0,0,0,0,4,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
113806,189,3,2,0,2,5,0,0,0,0,150,150
106301,174,3,2,0,2,4,0,0,0,0,55,55
0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,10,10
75,0,0,0,0,0,0,0,0,0,0,6,6
126,1,0,0,0,0,1,0,0,0,0,50,50
259,-5,0,0,0,0,0,0,0,0,0,155,155
660,13,0,0,0,0,0,0,0,0,0,39,39
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,5
0,0,0,0,0,0,0,0,0,0,0,7,7
2233,46,0,0,0,0,0,0,0,0,0,10,10
5177,32,0,6,6,0,1,0,0,0,0,26,26
0,0,0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
-5058,10,0,0,0,0,0,0,0,0,0,27,27
584,3,0,1,0,1,1,0,0,0,0,18,18
2631,7,0,0,0,0,1,0,0,0,0,143,143
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,0,0,0,1,0,0,0,0,9,9
0,0,0,0,0,0,0,0,0,0,0,0,0
968,1,0,0,0,0,1,0,0,0,0,19,19
17,0,0,0,0,0,0,0,0,0,0,5,5
0,0,0,0,0,0,0,0,0,0,0,0,0
-32,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
110107,1748,0,108,108,0,0,0,0,0,0,173,173
16011,35,1,0,0,0,8,0,0,0,0,100,100
0,0,0,0,0,0,0,0,0,0,0,0,0
6287,26,0,0,0,0,0,0,0,0,0,834,834
3767,8,0,0,0,0,2,0,0,0,0,511,511
1691,5,0,0,0,0,1,0,0,0,0,436,436
114578,145,0,3,2,1,0,0,0,0,0,17,17
114554,145,0,3,2,1,0,0,0,0,0,17,17
-90,0,0,0,0,0,0,0,0,0,0,0,0
646,3,0,0,0,0,2,0,0,0,0,59,59
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
135139,4,0,0,0,0,0,0,0,0,0,7,7
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5476,10,0,0,0,0,0,0,0,0,0,37,37
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9723,127,0,21,18,3,0,0,0,0,0,171,171
0,0,0,0,0,0,0,0,0,0,0,1,1
394,0,0,0,0,0,0,0,0,0,0,32,32
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
66642,14,0,0,0,0,-1,0,0,0,0,56,56
9005,89,0,0,0,0,57,0,0,0,0,52,52
649,1,0,0,0,0,0,0,0,0,0,4,4
128885,1325,0,75,0,75,0,0,0,0,0,131,131
29993,4,0,0,0,0,0,0,0,0,0,17,17
1351538,829,5,7,7,0,26,0,0,0,0,927,927
0,0,0,0,0,0,0,0,0,0,0,2,2
236966,1040,1,95,55,40,8,0,0,0,0,809,809
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
67178,214,11,18,14,4,25,0,0,0,0,1294,1294
13010,163,0,0,0,0,0,0,0,0,0,68,68
0,0,0,0,0,0,0,0,0,0,0,0,0
-1372,-1,0,0,0,0,0,0,0,0,0,20,20
65,1,0,0,0,0,0,0,0,0,0,43,43
-7833,78,-2,7,5,2,0,1,0,0,0,93,93
0,0,0,0,0,0,0,0,0,0,0,76,76
-239,-1,0,0,0,0,-1,0,0,0,0,37,37
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0
7813,6,0,0,0,0,1,0,0,0,0,35,35
0,0,0,0,0,0,0,0,0,0,0,0,0
44800,3,0,0,0,0,0,0,0,0,0,374,374
55218,119,2,2,1,1,5,0,0,0,0,234,234
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,0,0,0,0,1,0,0,0,0,88,88
140,2,0,0,0,0,1,0,0,0,0,39,39
0,0,0,0,0,0,0,0,0,0,0,7,7
9571,20,1,0,0,0,0,0,0,0,0,29,29
9571,20,1,0,0,0,0,0,0,0,0,29,29
0,0,0,0,0,0,0,0,0,0,0,0,0
11584,3,0,0,0,0,1,0,0,0,0,65,65
116752,159,0,1,1,0,1,0,0,0,0,18,18
104141,244,0,19,16,3,0,0,0,0,0,26,26
102066,228,0,23,13,10,0,0,0,0,0,23,23
0,0,0,0,0,0,0,0,0,0,0,0,0
18212,40,1,0,0,0,2,0,0,0,0,39,39
0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,0,0,0,0,0,0,0,0,0,6,6
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
53243,661,1,106,30,76,0,0,0,0,0,255,255
26050,16,0,0,0,0,2,0,0,0,0,18,18
133,0,0,0,0,0,0,0,0,0,0,4,4
221,2,0,0,0,0,0,0,0,0,0,42,42
0,0,0,0,0,0,0,0,0,0,0,1,1
1240,5,0,0,0,0,3,0,0,0,0,76,76
2,0,0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-3,0,0,0,0,-1,0,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1
-1074,3,0,0,0,0,1,0,0,0,0,56,56
340700,3263,0,286,144,142,0,0,0,0,0,137,137
32132,271,0,19,12,7,3,0,0,0,0,125,125
112,1,0,0,0,0,1,0,0,0,0,22,22
117,1,0,0,0,0,1,0,0,0,0,23,23
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,75,75
242329,859,2,100,86,14,3,0,0,0,0,262,262
0,0,0,0,0,0,0,0,0,0,0,0,0
210667,79,1,0,0,0,4,0,0,0,0,490,490
0,0,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1523,3,0,1,1,0,0,0,0,0,0,26,26
123,3,0,1,1,0,0,0,0,0,0,9,9
2,0,0,0,0,0,0,0,0,0,0,1,1
115722,128,5,3,2,1,12,0,0,0,0,269,269
0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0,0,0,8,8
2583,3,0,0,0,0,1,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0
98780,208,1,14,1,13,0,0,0,0,0,59,59
0,0,0,0,0,0,0,0,0,0,0,3,3
117153,492,1,56,0,56,2,0,0,0,0,411,411
115538,489,1,56,0,56,0,0,0,0,0,576,576
10713,19,0,0,0,0,8,0,0,0,0,65,65
4089,1,0,0,0,0,1,0,0,0,0,63,63
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5124,13,0,0,0,0,3,0,0,0,0,520,520
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,33,33
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1
18730,57,0,0,0,0,9,0,0,0,0,236,236
341,2,0,0,0,0,2,0,0,0,0,114,114
42744,481,0,80,36,44,2,0,0,0,0,107,107
4166,1,0,0,0,0,1,0,0,0,0,25,25
233,0,0,0,0,0,-1,0,0,0,0,22,22
0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,5,5
112,1,0,0,0,0,1,0,0,0,0,8,8
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,-1,0,0,0,0,19,19
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5607,10,0,0,0,0,0,0,0,0,0,24,24
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-266,-1,0,0,0,0,0,0,0,0,0,37,37
432,2,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11295,28,0,0,0,0,11,0,0,0,0,909,909
2455,13,0,2,2,0,0,0,0,0,0,38,38
2737,1,0,0,0,0,-1,0,0,0,0,188,188
0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,1,1
23844,67,0,0,0,0,5,0,0,0,0,59,59
52524,45,0,0,0,0,6,0,0,0,0,98,98
0,0,0,0,0,0,0,0,0,0,0,0,0
1840,7,0,0,0,0,1,0,0,0,0,124,124
166,0,0,0,0,0,0,0,0,0,0,4,4
112,1,0,0,0,0,1,0,0,0,0,11,11
0,0,0,0,0,0,0,0,0,0,0,100,100
45,1,0,0,0,0,0,0,0,0,0,6,6
4594,9,0,0,0,0,1,0,0,0,0,25,25
112,1,0,0,0,0,1,0,0,0,0,8,8
4297,8,0,0,0,0,3,0,0,0,0,354,354
5563,8,0,0,0,0,0,0,0,0,0,127,127
15518,39,0,0,0,0,2,0,0,0,0,108,108
1173,6,0,0,0,0,0,0,0,0,0,54,54
14388,0,0,0,0,0,0,0,0,0,0,7,7
1214,-3,0,0,0,0,0,0,0,0,0,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4022,15,0,0,0,0,2,0,0,0,0,119,119
743,3,0,0,0,0,1,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
120389,1914,0,191,191,0,1,0,0,0,0,65,65
344,2,0,0,0,0,1,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
344,2,0,0,0,0,1,0,0,0,0,55,55
720,5,0,0,0,0,0,0,0,0,0,14,14
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
44211,42,1,0,0,0,6,0,0,0,0,429,429
333162,802,2,27,27,0,7,0,0,0,0,248,248
45498,90,1,1,1,0,4,0,0,0,0,148,148
-4099,4,1,0,0,0,0,0,0,0,0,75,75
116604,151,0,1,0,1,1,0,0,0,0,24,24
0,0,0,0,0,0,0,0,0,0,0,0,0
4035,11,0,0,0,0,3,0,0,0,0,34,34
1448,14,0,0,0,0,1,0,0,0,0,28,28
15,0,0,0,0,0,0,0,0,0,0,2,2
3534,21,0,0,0,0,3,0,0,0,0,40,40
293,0,0,0,0,0,4,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,26,26
0,0,0,0,0,0,0,0,0,0,0,0,0
2338,10,0,1,0,1,0,0,0,0,0,41,41
0,0,0,0,0,0,0,0,0,0,0,16,16
0,0,0,0,0,0,0,0,0,0,0,0,0
113264,162,0,3,1,2,0,0,0,0,0,11,11
113509,164,0,3,1,2,0,0,0,0,0,18,18
50186,112,0,0,0,0,9,0,0,0,0,266,266
0,0,0,0,0,0,0,0,0,0,0,8,8
86,-2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0
1254,6,0,0,0,0,4,0,0,0,0,235,235
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
133014,895,0,116,112,4,0,0,0,0,0,399,399
10502,187,0,13,13,0,0,0,0,0,0,50,50
0,0,0,0,0,0,0,0,0,0,0,8,8
112,1,0,0,0,0,1,0,0,0,0,66,66
0,0,0,0,0,0,0,0,0,0,0,28,28
40109,58,4,0,0,0,7,0,0,0,0,361,361
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,1,1
6907,-1,0,0,0,0,0,0,0,0,0,158,158
-112,0,0,0,0,0,1,0,0,0,0,29,29
0,0,0,0,0,0,0,0,0,0,0,1,1
12033,-159,0,0,0,0,1,0,0,0,0,127,127
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,17,17
3685,4,0,0,0,0,1,0,0,0,0,31,31
2336,6,0,0,0,0,0,0,0,0,0,7,7
0,0,0,0,0,0,0,0,0,0,0,0,0
494,2,0,0,0,0,-2,0,0,0,0,174,174
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
44349,47,1,0,0,0,6,0,0,0,0,473,473
0,0,0,0,0,0,0,0,0,0,0,0,0
-1043062,733,0,38,37,1,0,0,0,0,0,75,75
21954,163,0,17,13,4,1,0,0,0,0,10,10
22045,51,1,0,0,0,7,0,0,0,0,195,195
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
63432,1,0,0,0,0,0,0,0,0,0,14,14
126,1,0,0,0,0,1,0,0,0,0,23,23
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
400,3,1,0,0,0,0,0,0,0,0,28,28
34,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,68,68
140,2,0,0,0,0,1,0,0,0,0,18,18
0,0,0,0,0,0,0,0,0,0,0,0,0
-6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,2
125062,252,0,2,2,0,0,0,0,0,0,11,11
17812,17,0,0,0,0,1,0,0,0,0,7,7
0,0,0,0,0,0,0,0,0,0,0,1,1
404,3,0,0,0,0,1,0,0,0,0,109,109
0,0,0,0,0,0,0,0,0,0,0,0,0
6455,26,4,0,0,0,1,0,0,0,0,181,181
0,0,0,0,0,0,0,0,0,0,0,0,0
6591,73,0,9,4,5,0,0,0,0,0,26,26
-1,0,0,0,0,0,1,0,0,0,0,2,2
1792,28,0,0,0,0,0,0,0,0,0,96,96
15349,63,5,0,0,0,2,0,0,0,0,113,113
22,0,0,0,0,0,0,0,0,0,0,28,28
1544,8,0,0,0,0,2,0,0,0,0,30,30
4,0,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-15791,2,0,-1,0,-1,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1,0,0,0,0,0,0,0,0,0,46,46
0,0,0,0,0,0,0,0,0,0,0,3,3
-10,0,0,0,0,0,-2,0,0,0,0,14,14
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,-1,0,0,0,0,8,8
0,0,0,0,0,0,0,0,0,0,0,0,0
9058,95,1,4,4,0,4,0,0,0,0,103,103
76336,46,1,1,1,0,10,0,0,0,0,34,34
76152,46,2,1,1,0,8,0,0,0,0,26,26
404,1,0,0,0,0,0,0,0,0,0,18,18
209706,1065,3,136,123,13,5,1,0,0,0,136,136
1063,5,0,0,0,0,1,0,0,0,0,77,77
1221,8,0,0,0,0,2,0,0,0,0,78,78
3658,6,0,0,0,0,2,0,0,0,0,29,29
557,20,0,5,5,0,0,0,0,0,0,2,2
129846,203,2,3,2,1,1,0,0,0,0,33,33
0,0,0,0,0,0,0,0,0,0,0,0,0
313046,4152,0,180,180,0,132,0,0,0,0,187,187
479204,0,0,0,0,0,0,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,6,6
19699,46,2,0,0,0,7,0,0,0,0,64,64
1103,0,0,0,0,0,-1,0,0,0,0,6,6
6,0,0,0,0,0,-1,0,0,0,0,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
293175,1052,4,505,313,192,3,1,0,0,0,245,245
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18,18
0,0,0,0,0,0,0,0,0,0,0,53,53
56021,55,3,0,0,0,9,0,0,0,0,186,186
0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,0,0,0,0,1,0,0,0,0,313,313
1967,0,0,0,0,0,0,0,0,0,0,15,15
12631,147,0,33,32,1,0,0,0,0,0,22,22
-15,-2,0,0,0,0,-1,0,0,0,0,80,80
1,0,0,0,0,0,-1,0,0,0,0,5,5
0,0,0,0,0,0,0,0,0,0,0,4,4
122461,344,0,42,0,42,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,6,6
