page_len,page_tag_num,page_tech_num,page_domain_type_num,page_like_req_domain_num,page_unlike_req_domain_num,page_hidden_tag_num,page_have_copyright,page_have_redirect
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
14457,41,2,0,0,0,2,0,0
14457,41,2,0,0,0,2,0,0
14457,41,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
36360,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36356,50,2,0,0,0,2,0,0
33839,46,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
34407,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
246828,59,3,1,1,0,2,1,0
36360,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36356,50,2,0,0,0,2,0,0
33610,46,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36408,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
36376,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
36352,50,2,0,0,0,2,0,0
34407,50,2,0,0,0,2,0,0
34415,50,2,0,0,0,2,0,0
36356,50,2,0,0,0,2,0,0
36356,50,2,0,0,0,2,0,0
33610,46,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
36364,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
36376,50,2,0,0,0,2,0,0
36376,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
34415,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
34407,50,2,0,0,0,2,0,0
34407,50,2,0,0,0,2,0,0
246828,59,3,1,1,0,2,1,0
246828,59,3,1,1,0,2,1,0
36364,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
246828,59,3,1,1,0,2,1,0
36360,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36356,50,2,0,0,0,2,0,0
33610,46,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36364,50,2,0,0,0,2,0,0
36408,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
36376,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
36364,50,2,0,0,0,2,0,0
36352,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
34407,50,2,0,0,0,2,0,0
34415,50,2,0,0,0,2,0,0
16600,63,4,9,9,0,2,0,0
16602,63,4,9,9,0,2,0,0
16611,63,4,9,9,0,2,0,0
16600,63,4,9,9,0,2,0,0
16602,63,4,9,9,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16611,63,4,9,9,0,2,0,0
16600,63,4,9,9,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20144,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
20140,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20144,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20140,53,3,0,0,0,0,0,0
20140,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20158,53,3,0,0,0,0,0,0
20140,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20144,53,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
198873,70,4,4,4,0,4,0,0
198873,70,4,4,4,0,4,0,0
198873,70,4,4,4,0,4,0,0
198873,70,4,4,4,0,4,0,0
10395,54,6,0,0,0,2,1,0
10395,54,6,0,0,0,2,1,0
10395,54,6,0,0,0,2,1,0
10395,54,6,0,0,0,2,1,0
10395,54,6,0,0,0,2,1,0
13024,84,1,3,3,0,0,0,0
13024,84,1,3,3,0,0,0,0
13024,84,1,3,3,0,0,0,0
13024,84,1,3,3,0,0,0,0
13024,84,1,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0
144695,60,4,3,3,0,2,1,0
145747,57,4,3,3,0,2,1,0
23474,59,4,3,3,0,2,1,0
23474,59,4,3,3,0,2,1,0
