res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,11,178,6,200
0,11,59,3,200
0,0,0,0,502
0,0,0,0,502
0,11,38,4,200
0,0,0,0,502
0,11,363,9,200
0,11,998,3,200
0,11,698,1,200
0,11,285,3,200
0,11,38,4,200
0,13,241,3,200
0,0,0,0,502
1,11,477,3,200
0,11,534,8,200
0,11,61,2,200
1,11,41,1,200
0,11,39,0,200
0,0,0,0,502
0,11,8,2,200
0,11,1245,11,200
0,13,127,6,200
0,13,10,1,200
0,0,0,0,404
0,0,0,0,502
1,13,29,4,200
0,11,169,1,200
0,11,107,0,200
0,0,0,0,403
0,0,0,0,502
0,11,379,10,200
0,0,0,0,403
0,13,575,13,200
0,13,38,4,200
0,0,0,0,502
0,13,2753,13,200
0,11,180,3,200
0,11,95,0,200
0,11,96,0,200
0,13,418,11,200
0,11,451,7,200
0,11,256,5,200
0,11,122,2,200
0,0,0,0,502
0,11,38,4,200
0,0,0,0,502
0,11,103,2,200
0,13,114,3,200
0,13,45,0,200
0,0,0,0,403
0,11,325,5,200
0,11,316,1,200
0,11,109,0,200
0,0,0,0,403
0,0,0,0,404
0,11,592,15,200
0,11,180,5,200
0,11,40,1,200
0,0,0,0,502
0,11,49,0,200
0,11,42,0,200
0,11,1355,2,200
1,11,121,0,200
0,13,78,1,200
0,13,62,2,200
0,13,178,1,200
0,11,141,4,200
0,11,595,2,200
0,0,0,0,502
0,13,261,2,200
0,11,480,4,200
0,11,477,6,200
0,11,150,4,200
0,11,734,5,200
0,11,574,8,200
0,11,626,4,200
0,11,595,3,200
0,13,201,9,200
0,13,9,0,200
0,11,248,7,200
0,0,0,0,400
0,11,1116,2,200
0,0,0,0,403
0,11,1614,5,200
0,11,233,12,200
0,0,0,0,0
0,0,0,0,502
0,0,0,0,404
1,11,163,5,200
0,11,71,1,200
0,11,69,0,200
0,13,366,1,200
0,13,265,0,200
0,13,85,13,200
0,11,182,3,200
0,13,86,3,200
0,11,159,0,200
0,13,230,6,200
0,11,822,5,200
0,11,797,9,200
1,11,33,1,200
0,11,147,2,200
0,0,0,0,502
0,11,196,4,200
0,11,160,1,200
0,11,268,4,200
0,11,139,2,200
0,11,351,2,200
0,11,1360,4,200
0,0,0,0,502
0,13,24,2,200
0,11,166,4,200
0,11,107,7,200
0,11,38,4,200
0,13,809,6,200
0,11,99,4,200
1,13,15,2,200
0,0,0,0,502
0,11,184,3,200
0,13,733,6,200
0,13,96,0,200
0,11,271,4,200
0,11,1192,19,200
0,11,302,10,200
0,0,0,0,502
0,13,224,13,200
0,11,784,7,200
0,11,118,3,200
0,0,0,0,403
0,0,0,0,403
0,0,0,0,502
0,13,806,10,200
0,11,26,2,200
0,0,0,0,502
0,11,247,5,200
0,13,123,6,200
0,11,559,5,200
0,13,47,0,200
0,13,40,0,200
0,0,0,0,502
0,11,626,3,200
0,0,0,0,502
0,11,11,1,200
0,11,178,7,200
0,11,23,1,200
0,11,260,0,200
0,11,159,0,200
0,13,103,8,200
0,0,0,0,502
0,13,182,2,200
1,13,12,0,200
0,11,272,6,200
0,11,128,3,200
0,11,165,13,200
0,13,112,1,200
0,11,170,0,200
0,11,81,3,200
0,0,0,0,403
0,0,0,0,502
0,0,0,0,502
0,11,236,3,200
0,11,70,2,200
1,13,188,1,200
0,0,0,0,502
0,11,177,1,200
0,0,0,0,403
0,13,171,1,200
1,13,173,1,200
0,13,123,3,200
0,13,113,1,200
0,0,0,0,502
0,13,47,4,200
0,11,122,3,200
0,11,40,1,200
0,0,0,0,403
0,0,0,0,502
0,13,69,7,200
0,0,0,0,502
0,13,131,1,200
0,13,97,5,200
0,13,21,2,200
0,11,571,4,200
0,11,292,7,200
0,13,154,1,200
0,13,107,0,200
0,11,221,9,200
0,13,48,0,200
0,13,353,1,200
0,13,175,4,200
1,11,258,6,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,261,7,200
0,0,0,0,502
0,11,1066,7,200
1,13,117,2,200
0,11,21,1,200
0,11,57,1,200
0,13,13,1,200
0,11,1764,6,200
0,0,0,0,502
0,0,0,0,502
0,11,333,8,200
0,0,0,0,502
0,13,155,5,200
